Tabelle: 42153-0001
Index of production in manufacturing: Germany, months,;;
original and adjusted data, economic activities;;
(main groups and aggregates);;
Indices of production in manufacturing;;;
Germany;;;
Index of production (2021=100);;;
;;Original and adjusted data;
;;X13 JDemetra+  calendar and seasonally adjusted;
Industry;;;
;June;106.4;p
;July;107.2;p
;August;109.5;p
;September;108.6;p
;October;106.9;p
;November;110.8;p
;December;110.1;p
2018;January;109.7;p
;February;107.5;p
;March;109.1;p
;April;108.6;p
;May;110.4;p
;June;109.9;p
;July;107.8;p
;August;108.7;p
;September;108.0;p
;October;107.9;p
;November;105.9;p
;December;106.9;p
2019;January;106.7;p
;February;106.2;p
;March;107.4;p
;April;105.9;p
;May;106.4;p
;June;105.2;p
;July;104.8;p
;August;105.0;p
;September;104.0;p
;October;103.3;p
;November;103.6;p
;December;101.0;p
2020;January;104.3;p
;February;105.1;p
;March;93.8;p
;April;72.9;p
;May;81.9;p
;June;91.7;p
;July;94.2;p
;August;93.6;p
;September;96.1;p
;October;100.0;p
;November;101.5;p
;December;101.4;p
2021;January;102.0;p
;February;99.9;p
;March;101.0;p
;April;100.8;p
;May;100.3;p
;June;98.1;p
;July;100.5;p
;August;94.7;p
;September;94.9;p
;October;98.8;p
;November;99.8;p
;December;101.2;p
2022;January;101.1;p
;February;100.6;p
;March;95.2;p
;April;97.1;p
;May;98.9;p
;June;99.3;p
;July;99.1;p
;August;98.5;p
;September;100.9;p
;October;100.3;p
;November;100.8;p
;December;98.7;p
2023;January;100.1;p
;February;102.4;p
;March;99.6;p
;April;98.9;p
;May;101.2;p
;June;98.7;p
;July;97.5;p
;August;98.0;p
;September;97.2;p
;October;96.3;p
;November;96.0;p
;December;94.0;p
2024;January;94.7;p
;February;96.1;p
;March;94.6;p
;April;95.2;p
;May;92.6;p
;June;94.3;p
;July;91.8;p
;August;94.2;p
;September;92.2;p
;October;92.3;p
;November;92.8;p
;December;91.3;p
2025;January;92.3;p
;February;91.9;p
;March;94.5;p
;April;92.5;p
;May;92.2;p
;June;92.2;p
;July;93.6;p
;August;90.0;p
;September;91.2;p
;October;92.3;p
;November;93.8;p
;December;92.2;p
Intermediate goods and capital goods;;;
2006;January;88.8;p
;February;89.7;p
;March;88.7;p
;April;90.8;p
;May;92.2;p
;June;91.8;p
;July;93.6;p
;August;94.3;p
;September;94.5;p
;October;94.1;p
;November;95.7;p
;December;96.8;p
2007;January;97.4;p
;February;97.8;p
;March;98.1;p
;April;97.1;p
;May;98.9;p
;June;99.6;p
;July;100.3;p
;August;99.9;p
;September;101.1;p
;October;101.7;p
;November;101.5;p
;December;102.6;p
2008;January;104.1;p
;February;104.1;p
;March;103.3;p
;April;103.9;p
;May;101.8;p
;June;102.8;p
;July;100.9;p
;August;103.2;p
;September;100.6;p
;October;97.8;p
;November;93.3;p
;December;88.6;p
2009;January;80.1;p
;February;77.5;p
;March;78.3;p
;April;75.0;p
;May;79.4;p
;June;80.5;p
;July;79.5;p
;August;80.8;p
;September;84.7;p
;October;82.9;p
;November;83.8;p
;December;83.5;p
2010;January;84.2;p
;February;83.9;p
;March;87.2;p
;April;89.0;p
;May;92.2;p
;June;91.9;p
;July;91.1;p
;August;92.8;p
;September;94.4;p
;October;96.8;p
;November;96.1;p
;December;98.4;p
2011;January;97.9;p
;February;99.0;p
;March;99.8;p
;April;100.3;p
;May;101.8;p
;June;100.1;p
;July;103.3;p
;August;103.4;p
;September;101.1;p
;October;102.3;p
;November;101.6;p
;December;100.1;p
2012;January;101.0;p
;February;100.8;p
;March;101.9;p
;April;100.3;p
;May;102.1;p
;June;100.7;p
;July;102.1;p
;August;101.9;p
;September;100.4;p
;October;98.6;p
;November;98.3;p
;December;98.8;p
2013;January;97.5;p
;February;98.6;p
;March;100.1;p
;April;100.6;p
;May;99.7;p
;June;101.8;p
;July;99.8;p
;August;102.4;p
;September;101.7;p
;October;100.9;p
;November;103.2;p
;December;103.2;p
2014;January;102.8;p
;February;103.0;p
;March;103.4;p
;April;102.7;p
;May;102.3;p
;June;102.2;p
;July;104.5;p
;August;100.0;p
;September;102.7;p
;October;102.7;p
;November;103.2;p
;December;104.7;p
2015;January;102.1;p
;February;103.0;p
;March;102.6;p
;April;103.8;p
;May;104.4;p
;June;103.4;p
;July;105.2;p
;August;102.5;p
;September;103.0;p
;October;104.5;p
;November;102.5;p
;December;103.2;p
2016;January;104.7;p
;February;104.7;p
;March;103.9;p
;April;104.7;p
;May;102.4;p
;June;104.7;p
;July;103.1;p
;August;104.8;p
;September;104.6;p
;October;105.6;p
;November;105.1;p
;December;102.7;p
2017;January;104.6;p
;February;105.6;p
;March;105.2;p
;April;107.2;p
;May;107.2;p
;June;107.2;p
;July;107.9;p
;August;110.6;p
;September;109.5;p
;October;107.9;p
;November;111.8;p
;December;111.2;p
2018;January;110.2;p
;February;107.8;p
;March;109.7;p
;April;109.4;p
;May;110.2;p
;June;110.2;p
;July;107.8;p
;August;108.7;p
;September;108.0;p
;October;108.9;p
;November;107.0;p
;December;108.3;p
2019;January;107.3;p
;February;107.3;p
;March;108.5;p
;April;106.9;p
;May;107.5;p
;June;106.5;p
;July;105.8;p
;August;106.3;p
;September;105.3;p
;October;104.1;p
;November;104.2;p
;December;101.7;p
2020;January;105.0;p
;February;105.8;p
;March;93.6;p
;April;70.2;p
;May;80.3;p
;June;90.9;p
;July;93.7;p
;August;93.2;p
;September;95.9;p
;October;100.7;p
;November;102.4;p
;December;102.1;p
2021;January;103.2;p
;February;100.7;p
;March;101.7;p
;April;101.9;p
;May;100.4;p
;June;97.5;p
;July;100.4;p
;August;93.5;p
;September;93.6;p
;October;98.4;p
;November;99.2;p
;December;101.2;p
2022;January;101.4;p
;February;100.3;p
;March;93.8;p
;April;96.4;p
;May;98.7;p
;June;99.0;p
;July;99.2;p
;August;98.2;p
;September;100.4;p
;October;100.1;p
;November;101.1;p
;December;98.3;p
2023;January;101.1;p
;February;103.5;p
;March;100.7;p
;April;99.8;p
;May;102.9;p
;June;99.3;p
;July;98.2;p
;August;98.7;p
;September;98.4;p
;October;97.5;p
;November;96.8;p
;December;94.8;p
2024;January;95.4;p
;February;96.5;p
;March;95.3;p
;April;95.7;p
;May;92.7;p
;June;94.8;p
;July;92.2;p
;August;95.1;p
;September;92.9;p
;October;93.2;p
;November;93.5;p
;December;91.4;p
2025;January;92.2;p
;February;92.2;p
;March;94.6;p
;April;92.7;p
;May;92.2;p
;June;92.5;p
;July;94.0;p
;August;90.3;p
;September;91.7;p
;October;92.8;p
;November;94.7;p
;December;92.5;p
Capital goods (except 29);;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2009;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2010;January;76.9;p
;February;76.7;p
;March;79.5;p
;April;80.5;p
;May;82.4;p
;June;82.4;p
;July;83.1;p
;August;85.9;p
;September;84.9;p
;October;88.3;p
;November;88.4;p
;December;90.2;p
2011;January;89.7;p
;February;90.4;p
;March;92.0;p
;April;92.3;p
;May;93.9;p
;June;93.0;p
;July;96.6;p
;August;96.1;p
;September;94.3;p
;October;95.8;p
;November;96.4;p
;December;93.8;p
2012;January;94.6;p
;February;95.1;p
;March;97.8;p
;April;94.9;p
;May;97.8;p
;June;95.2;p
;July;97.6;p
;August;95.4;p
;September;95.0;p
;October;94.0;p
;November;93.5;p
;December;95.4;p
2013;January;93.0;p
;February;94.8;p
;March;94.8;p
;April;96.5;p
;May;94.3;p
;June;97.0;p
;July;95.2;p
;August;94.0;p
;September;95.9;p
;October;95.0;p
;November;96.7;p
;December;96.4;p
2014;January;97.0;p
;February;96.2;p
;March;96.4;p
;April;95.4;p
;May;96.0;p
;June;95.2;p
;July;96.7;p
;August;98.1;p
;September;97.5;p
;October;97.7;p
;November;96.6;p
;December;98.4;p
2015;January;97.6;p
;February;97.8;p
;March;97.3;p
;April;99.7;p
;May;99.5;p
;June;98.1;p
;July;98.1;p
;August;97.2;p
;September;97.8;p
;October;99.6;p
;November;97.1;p
;December;99.4;p
2016;January;99.9;p
;February;100.0;p
;March;99.7;p
;April;98.5;p
;May;97.7;p
;June;99.3;p
;July;96.4;p
;August;98.4;p
;September;99.7;p
;October;101.0;p
;November;102.3;p
;December;99.2;p
2017;January;99.9;p
;February;102.3;p
;March;100.9;p
;April;102.4;p
;May;103.0;p
;June;103.3;p
;July;102.3;p
;August;101.5;p
;September;104.4;p
;October;103.4;p
;November;106.7;p
;December;108.4;p
2018;January;106.0;p
;February;105.1;p
;March;105.7;p
;April;105.4;p
;May;105.8;p
;June;105.4;p
;July;104.0;p
;August;106.7;p
;September;106.4;p
;October;108.6;p
;November;106.1;p
;December;107.0;p
2019;January;106.6;p
;February;107.2;p
;March;108.8;p
;April;107.0;p
;May;105.8;p
;June;106.2;p
;July;105.1;p
;August;106.2;p
;September;105.3;p
;October;103.1;p
;November;104.5;p
;December;103.8;p
2020;January;104.2;p
;February;104.3;p
;March;97.7;p
;April;80.6;p
;May;86.7;p
;June;92.6;p
;July;90.5;p
;August;92.0;p
;September;92.2;p
;October;95.9;p
;November;96.9;p
;December;96.6;p
2021;January;100.9;p
;February;99.2;p
;March;98.5;p
;April;101.4;p
;May;101.5;p
;June;97.2;p
;July;100.2;p
;August;99.8;p
;September;96.3;p
;October;100.8;p
;November;98.9;p
;December;99.3;p
2022;January;101.2;p
;February;99.6;p
;March;96.4;p
;April;97.1;p
;May;99.8;p
;June;98.7;p
;July;99.1;p
;August;101.5;p
;September;99.9;p
;October;103.3;p
;November;101.6;p
;December;102.1;p
2023;January;101.8;p
;February;103.6;p
;March;100.9;p
;April;101.8;p
;May;104.8;p
;June;100.5;p
;July;100.7;p
;August;100.6;p
;September;101.0;p
;October;99.9;p
;November;98.2;p
;December;99.7;p
2024;January;99.0;p
;February;98.4;p
;March;97.9;p
;April;96.6;p
;May;96.7;p
;June;95.6;p
;July;93.7;p
;August;96.3;p
;September;95.9;p
;October;95.9;p
;November;96.7;p
;December;99.2;p
2025;January;96.0;p
;February;95.8;p
;March;97.6;p
;April;94.6;p
;May;95.7;p
;June;93.5;p
;July;95.5;p
;August;95.5;p
;September;92.9;p
;October;96.7;p
;November;98.8;p
;December;99.7;p
Capital goods (except 30);;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2009;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2010;January;85.1;p
;February;84.7;p
;March;88.9;p
;April;90.1;p
;May;94.6;p
;June;94.2;p
;July;92.3;p
;August;94.2;p
;September;97.6;p
;October;101.2;p
;November;100.1;p
;December;105.5;p
2011;January;101.6;p
;February;102.9;p
;March;104.0;p
;April;104.5;p
;May;107.2;p
;June;104.7;p
;July;109.3;p
;August;109.4;p
;September;106.7;p
;October;109.0;p
;November;107.8;p
;December;106.5;p
2012;January;107.8;p
;February;107.6;p
;March;109.4;p
;April;106.4;p
;May;109.1;p
;June;106.8;p
;July;109.5;p
;August;109.1;p
;September;107.3;p
;October;104.0;p
;November;104.6;p
;December;105.9;p
2013;January;102.7;p
;February;105.5;p
;March;106.9;p
;April;108.5;p
;May;105.4;p
;June;109.2;p
;July;105.2;p
;August;110.8;p
;September;108.7;p
;October;106.1;p
;November;111.0;p
;December;110.7;p
2014;January;110.1;p
;February;109.7;p
;March;110.6;p
;April;109.3;p
;May;109.9;p
;June;109.3;p
;July;113.2;p
;August;105.1;p
;September;110.8;p
;October;109.9;p
;November;111.1;p
;December;112.6;p
2015;January;108.9;p
;February;110.7;p
;March;109.8;p
;April;111.7;p
;May;113.2;p
;June;110.2;p
;July;113.9;p
;August;109.5;p
;September;110.0;p
;October;113.6;p
;November;108.9;p
;December;109.7;p
2016;January;112.6;p
;February;111.8;p
;March;111.4;p
;April;112.2;p
;May;108.5;p
;June;112.6;p
;July;109.5;p
;August;112.1;p
;September;111.5;p
;October;113.9;p
;November;112.2;p
;December;108.1;p
2017;January;111.9;p
;February;113.1;p
;March;111.9;p
;April;114.0;p
;May;114.4;p
;June;113.9;p
;July;113.9;p
;August;118.4;p
;September;116.3;p
;October;114.1;p
;November;119.2;p
;December;117.9;p
2018;January;118.3;p
;February;114.1;p
;March;118.1;p
;April;117.7;p
;May;117.0;p
;June;117.2;p
;July;113.5;p
;August;114.8;p
;September;113.9;p
;October;116.1;p
;November;112.9;p
;December;115.6;p
2019;January;113.3;p
;February;114.6;p
;March;115.8;p
;April;113.7;p
;May;115.4;p
;June;114.4;p
;July;113.0;p
;August;113.7;p
;September;112.6;p
;October;109.8;p
;November;110.5;p
;December;107.9;p
2020;January;110.3;p
;February;110.9;p
;March;92.7;p
;April;59.8;p
;May;79.0;p
;June;96.1;p
;July;98.9;p
;August;95.0;p
;September;98.9;p
;October;105.3;p
;November;106.9;p
;December;104.8;p
2021;January;105.4;p
;February;103.3;p
;March;102.9;p
;April;103.2;p
;May;99.5;p
;June;95.0;p
;July;100.4;p
;August;90.2;p
;September;89.9;p
;October;98.2;p
;November;99.7;p
;December;102.5;p
2022;January;101.9;p
;February;100.7;p
;March;90.6;p
;April;94.9;p
;May;99.4;p
;June;100.5;p
;July;101.0;p
;August;100.9;p
;September;104.3;p
;October;105.3;p
;November;106.4;p
;December;106.5;p
2023;January;107.1;p
;February;111.5;p
;March;107.6;p
;April;106.6;p
;May;112.1;p
;June;105.7;p
;July;104.0;p
;August;105.1;p
;September;104.7;p
;October;104.0;p
;November;103.4;p
;December;102.8;p
2024;January;100.9;p
;February;102.1;p
;March;101.0;p
;April;101.6;p
;May;97.6;p
;June;99.9;p
;July;96.5;p
;August;102.5;p
;September;98.8;p
;October;99.3;p
;November;99.2;p
;December;96.4;p
2025;January;97.3;p
;February;97.4;p
;March;100.2;p
;April;97.9;p
;May;98.2;p
;June;98.8;p
;July;100.9;p
;August;94.0;p
;September;96.4;p
;October;97.9;p
;November;102.2;p
;December;98.2;p
Capital goods (except 29 and 30);;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2009;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2010;January;78.3;p
;February;78.1;p
;March;81.0;p
;April;82.2;p
;May;84.7;p
;June;84.5;p
;July;85.3;p
;August;88.2;p
;September;87.0;p
;October;90.9;p
;November;91.1;p
;December;92.9;p
2011;January;91.9;p
;February;92.5;p
;March;94.1;p
;April;94.6;p
;May;96.2;p
;June;95.4;p
;July;99.3;p
;August;98.7;p
;September;96.5;p
;October;98.3;p
;November;98.7;p
;December;95.9;p
2012;January;96.9;p
;February;97.3;p
;March;100.3;p
;April;97.0;p
;May;100.1;p
;June;97.3;p
;July;99.9;p
;August;97.5;p
;September;97.0;p
;October;95.8;p
;November;95.1;p
;December;97.2;p
2013;January;94.4;p
;February;96.6;p
;March;96.6;p
;April;98.2;p
;May;95.9;p
;June;98.8;p
;July;96.8;p
;August;95.1;p
;September;97.4;p
;October;96.6;p
;November;98.3;p
;December;98.0;p
2014;January;98.7;p
;February;97.8;p
;March;98.1;p
;April;97.4;p
;May;97.6;p
;June;96.7;p
;July;98.4;p
;August;100.0;p
;September;99.3;p
;October;99.4;p
;November;98.1;p
;December;99.9;p
2015;January;99.1;p
;February;99.2;p
;March;98.6;p
;April;101.3;p
;May;101.3;p
;June;99.4;p
;July;99.1;p
;August;98.6;p
;September;98.9;p
;October;100.9;p
;November;97.9;p
;December;100.4;p
2016;January;100.7;p
;February;101.0;p
;March;100.8;p
;April;99.2;p
;May;99.1;p
;June;100.2;p
;July;96.9;p
;August;99.0;p
;September;100.4;p
;October;101.6;p
;November;103.3;p
;December;100.0;p
2017;January;101.5;p
;February;103.5;p
;March;101.8;p
;April;103.5;p
;May;103.9;p
;June;104.1;p
;July;102.9;p
;August;102.0;p
;September;105.4;p
;October;104.4;p
;November;107.9;p
;December;109.7;p
2018;January;106.9;p
;February;105.9;p
;March;106.7;p
;April;106.2;p
;May;106.6;p
;June;106.0;p
;July;104.7;p
;August;107.0;p
;September;106.9;p
;October;109.4;p
;November;106.6;p
;December;107.5;p
2019;January;107.2;p
;February;107.6;p
;March;109.3;p
;April;107.1;p
;May;105.7;p
;June;106.3;p
;July;105.0;p
;August;105.7;p
;September;105.0;p
;October;102.9;p
;November;103.9;p
;December;103.4;p
2020;January;103.4;p
;February;103.6;p
;March;96.8;p
;April;79.9;p
;May;86.1;p
;June;92.6;p
;July;90.4;p
;August;91.8;p
;September;91.9;p
;October;95.8;p
;November;97.1;p
;December;96.4;p
2021;January;101.0;p
;February;99.1;p
;March;98.4;p
;April;101.4;p
;May;101.7;p
;June;97.1;p
;July;100.2;p
;August;100.2;p
;September;96.1;p
;October;100.4;p
;November;99.1;p
;December;99.5;p
2022;January;101.2;p
;February;99.4;p
;March;96.0;p
;April;96.8;p
;May;99.5;p
;June;98.5;p
;July;99.0;p
;August;101.4;p
;September;99.7;p
;October;103.3;p
;November;101.1;p
;December;101.7;p
2023;January;101.4;p
;February;103.3;p
;March;100.4;p
;April;101.4;p
;May;104.3;p
;June;99.5;p
;July;99.8;p
;August;99.9;p
;September;100.0;p
;October;98.8;p
;November;97.5;p
;December;98.4;p
2024;January;97.4;p
;February;97.1;p
;March;96.5;p
;April;95.1;p
;May;95.3;p
;June;93.9;p
;July;91.7;p
;August;94.5;p
;September;93.9;p
;October;94.5;p
;November;94.7;p
;December;96.9;p
2025;January;94.4;p
;February;94.3;p
;March;95.8;p
;April;93.0;p
;May;93.9;p
;June;91.6;p
;July;93.7;p
;August;94.0;p
;September;91.0;p
;October;94.8;p
;November;97.1;p
;December;97.0;p
Capital goods (except 29.10);;;
2006;January;83.2;p
;February;83.7;p
;March;83.0;p
;April;84.4;p
;May;85.4;p
;June;85.4;p
;July;86.2;p
;August;88.4;p
;September;88.2;p
;October;88.7;p
;November;90.8;p
;December;89.5;p
2007;January;90.7;p
;February;91.8;p
;March;91.1;p
;April;90.0;p
;May;92.8;p
;June;93.4;p
;July;94.6;p
;August;94.8;p
;September;94.9;p
;October;97.8;p
;November;97.1;p
;December;97.1;p
2008;January;100.6;p
;February;99.2;p
;March;97.7;p
;April;99.1;p
;May;97.8;p
;June;99.5;p
;July;97.3;p
;August;98.3;p
;September;97.0;p
;October;95.1;p
;November;92.0;p
;December;92.6;p
2009;January;79.5;p
;February;76.7;p
;March;77.2;p
;April;73.2;p
;May;75.7;p
;June;75.7;p
;July;73.4;p
;August;73.9;p
;September;78.1;p
;October;74.8;p
;November;75.3;p
;December;76.5;p
2010;January;76.4;p
;February;76.3;p
;March;79.1;p
;April;80.0;p
;May;82.4;p
;June;82.6;p
;July;82.6;p
;August;85.1;p
;September;85.3;p
;October;88.2;p
;November;88.4;p
;December;90.6;p
2011;January;89.9;p
;February;90.6;p
;March;92.3;p
;April;92.5;p
;May;94.1;p
;June;93.3;p
;July;96.8;p
;August;96.5;p
;September;95.0;p
;October;96.1;p
;November;96.3;p
;December;94.1;p
2012;January;95.2;p
;February;95.6;p
;March;97.8;p
;April;95.3;p
;May;97.8;p
;June;95.3;p
;July;98.1;p
;August;96.4;p
;September;95.7;p
;October;93.9;p
;November;93.9;p
;December;94.9;p
2013;January;93.0;p
;February;94.7;p
;March;95.1;p
;April;96.6;p
;May;94.4;p
;June;97.4;p
;July;95.5;p
;August;95.9;p
;September;96.7;p
;October;95.2;p
;November;97.3;p
;December;96.7;p
2014;January;97.4;p
;February;96.7;p
;March;97.4;p
;April;96.2;p
;May;96.5;p
;June;96.3;p
;July;98.4;p
;August;98.8;p
;September;98.4;p
;October;98.4;p
;November;97.8;p
;December;100.2;p
2015;January;97.5;p
;February;97.8;p
;March;97.1;p
;April;99.4;p
;May;99.6;p
;June;97.8;p
;July;99.8;p
;August;96.6;p
;September;97.4;p
;October;99.0;p
;November;97.1;p
;December;98.7;p
2016;January;99.6;p
;February;99.8;p
;March;100.0;p
;April;98.7;p
;May;98.3;p
;June;99.2;p
;July;98.6;p
;August;98.5;p
;September;99.7;p
;October;100.7;p
;November;101.7;p
;December;97.6;p
2017;January;99.8;p
;February;102.5;p
;March;101.1;p
;April;102.4;p
;May;103.6;p
;June;103.0;p
;July;104.5;p
;August;102.6;p
;September;104.9;p
;October;103.5;p
;November;107.2;p
;December;107.6;p
2018;January;106.2;p
;February;105.4;p
;March;106.5;p
;April;106.1;p
;May;107.4;p
;June;105.7;p
;July;106.5;p
;August;107.8;p
;September;106.7;p
;October;107.8;p
;November;105.9;p
;December;106.1;p
2019;January;106.8;p
;February;107.7;p
;March;109.4;p
;April;106.6;p
;May;107.0;p
;June;106.2;p
;July;107.0;p
;August;107.1;p
;September;105.1;p
;October;102.7;p
;November;104.1;p
;December;102.7;p
2020;January;103.4;p
;February;103.9;p
;March;94.7;p
;April;74.9;p
;May;83.8;p
;June;91.4;p
;July;92.4;p
;August;93.6;p
;September;93.1;p
;October;96.8;p
;November;98.0;p
;December;97.5;p
2021;January;101.3;p
;February;99.1;p
;March;99.1;p
;April;100.6;p
;May;102.0;p
;June;97.4;p
;July;102.5;p
;August;99.5;p
;September;95.6;p
;October;100.1;p
;November;98.5;p
;December;96.9;p
2022;January;101.6;p
;February;99.9;p
;March;96.1;p
;April;96.6;p
;May;101.0;p
;June;99.5;p
;July;102.0;p
;August;102.7;p
;September;100.4;p
;October;103.5;p
;November;102.0;p
;December;100.1;p
2023;January;100.5;p
;February;103.4;p
;March;100.7;p
;April;101.0;p
;May;105.8;p
;June;100.5;p
;July;102.9;p
;August;100.8;p
;September;100.4;p
;October;99.3;p
;November;98.3;p
;December;97.1;p
2024;January;97.3;p
;February;97.8;p
;March;97.4;p
;April;95.2;p
;May;97.0;p
;June;95.4;p
;July;95.4;p
;August;95.9;p
;September;94.5;p
;October;93.9;p
;November;95.2;p
;December;95.4;p
2025;January;93.5;p
;February;94.8;p
;March;96.8;p
;April;93.1;p
;May;95.5;p
;June;93.2;p
;July;97.5;p
;August;93.9;p
;September;91.4;p
;October;94.5;p
;November;97.2;p
;December;95.9;p
Capital goods (except 30.30);;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
